'sample interval','PLETH ','V '
222373,-0.59100000,0.07283582
222374,-0.58900000,0.07940299
222375,-0.58400000,0.07940299
222376,-0.57950000,0.07940299
222377,-0.57500000,0.07940299
222378,-0.57100000,0.07940299
222379,-0.56750000,0.07940299
222380,-0.56350000,0.09253731
222381,-0.55950000,0.09253731
222382,-0.55750000,0.09552239
222383,-0.55450000,0.10567164
222384,-0.55200000,0.10208955
222385,-0.54850000,0.10567164
222386,-0.54350000,0.10567164
222387,-0.53700000,0.11880597
222388,-0.52600000,0.12537313
222389,-0.51150000,0.13194030
222390,-0.48850000,0.13850746
222391,-0.46100000,0.14507463
222392,-0.42400000,0.15164179
222393,-0.37900000,0.16477612
222394,-0.32550000,0.17134328
222395,-0.26400000,0.18447761
222396,-0.19800000,0.18447761
222397,-0.12600000,0.18447761
222398,-0.05100000,0.18089552
222399,0.02300000,0.17134328
222400,0.09700000,0.15462687
222401,0.16950000,0.13850746
222402,0.23850000,0.11880597
222403,0.30250000,0.09552239
222404,0.36050000,0.07940299
222405,0.41400000,0.06925373
222406,0.46150000,0.04298507
222407,0.50100000,0.02328358
222408,0.53400000,0.01014925
222409,0.56050000,0.00119403
222410,0.58100000,-0.00179104
222411,0.59500000,-0.00537313
222412,0.60200000,-0.01194030
222413,0.60250000,-0.01194030
222414,0.59800000,-0.01850746
222415,0.58750000,-0.01850746
222416,0.57050000,-0.02805970
222417,0.54900000,-0.02507463
222418,0.52400000,-0.03820896
222419,0.49400000,-0.03820896
222420,0.46200000,-0.03820896
222421,0.42700000,-0.03820896
222422,0.39050000,-0.03820896
222423,0.35200000,-0.03820896
222424,0.31400000,-0.04477612
222425,0.27700000,-0.04776119
222426,0.24050000,-0.04477612
222427,0.20450000,-0.04119403
222428,0.17050000,-0.03820896
222429,0.13800000,-0.04119403
222430,0.10600000,-0.05432836
222431,0.07700000,-0.04477612
222432,0.05100000,-0.03820896
222433,0.02700000,-0.04776119
222434,0.00400000,-0.03820896
222435,-0.01600000,-0.03462687
222436,-0.03350000,-0.03820896
222437,-0.04900000,-0.03820896
222438,-0.06500000,-0.03462687
222439,-0.07700000,-0.03164179
222440,-0.08950000,-0.03462687
222441,-0.10000000,-0.03462687
222442,-0.11050000,-0.03820896
222443,-0.12050000,-0.03462687
222444,-0.13050000,-0.03462687
222445,-0.14050000,-0.03820896
222446,-0.15100000,-0.02805970
222447,-0.16050000,-0.02507463
222448,-0.16950000,-0.03462687
222449,-0.17950000,-0.02507463
222450,-0.18950000,-0.03164179
222451,-0.19850000,-0.02805970
222452,-0.20850000,-0.02149254
222453,-0.21750000,-0.01492537
222454,-0.22750000,-0.02149254
222455,-0.23650000,-0.02805970
222456,-0.24650000,-0.02507463
222457,-0.25600000,-0.02149254
222458,-0.26500000,-0.01850746
222459,-0.27500000,-0.03462687
222460,-0.28400000,-0.01850746
222461,-0.29300000,-0.01850746
222462,-0.30250000,-0.02149254
222463,-0.31250000,-0.01492537
222464,-0.32300000,-0.01194030
222465,-0.33200000,-0.01194030
222466,-0.34050000,-0.01850746
222467,-0.35150000,-0.01492537
222468,-0.35950000,-0.01194030
222469,-0.37050000,-0.01194030
222470,-0.37950000,-0.01194030
222471,-0.38800000,-0.01194030
222472,-0.39700000,-0.01194030
222473,-0.40550000,-0.01194030
222474,-0.41450000,-0.01194030
222475,-0.42250000,-0.01194030
222476,-0.43050000,-0.01194030
222477,-0.43850000,-0.01194030
222478,-0.44500000,-0.01194030
222479,-0.45200000,-0.01194030
222480,-0.45950000,-0.01194030
222481,-0.46500000,-0.01194030
222482,-0.47100000,0.00119403
222483,-0.47650000,-0.00835821
222484,-0.48100000,-0.00835821
222485,-0.48650000,0.00119403
222486,-0.49100000,0.00119403
222487,-0.49650000,0.00716418
222488,-0.50100000,0.01373134
222489,-0.50400000,0.00119403
222490,-0.50850000,-0.00179104
222491,-0.51150000,0.00119403
222492,-0.51450000,0.00119403
222493,-0.51850000,-0.00537313
222494,-0.52100000,-0.01194030
222495,-0.52250000,-0.01194030
222496,-0.52450000,-0.01194030
222497,-0.52550000,-0.01194030
222498,-0.52850000,-0.00179104
222499,-0.52900000,0.02328358
222500,-0.53050000,0.08238806
222501,-0.53150000,0.13850746
222502,-0.53250000,0.16119403
222503,-0.53400000,0.00417910
222504,-0.53550000,-0.28059701
222505,-0.53600000,-0.46029851
222506,-0.53600000,-0.59462687
222507,-0.53700000,-0.49611940
222508,-0.53850000,-0.32298507
222509,-0.54300000,-0.14626866
222510,-0.54700000,-0.01850746
222511,-0.55150000,0.02985075
222512,-0.55150000,0.05970149
222513,-0.55200000,0.06626866
222514,-0.55150000,0.07940299
222515,-0.55000000,0.07940299
222516,-0.54450000,0.07940299
222517,-0.53850000,0.07940299
222518,-0.53000000,0.07940299
222519,-0.52300000,0.08895522
222520,-0.51700000,0.09910448
222521,-0.51250000,0.10208955
222522,-0.51100000,0.09910448
222523,-0.51100000,0.10208955
222524,-0.51100000,0.10567164
222525,-0.51150000,0.10567164
222526,-0.51150000,0.10865672
222527,-0.51000000,0.11880597
222528,-0.50350000,0.12835821
222529,-0.49200000,0.13194030
222530,-0.47500000,0.13850746
222531,-0.45050000,0.14507463
222532,-0.41550000,0.15462687
222533,-0.37200000,0.16776119
222534,-0.31900000,0.17134328
222535,-0.25650000,0.18447761
222536,-0.18650000,0.18089552
222537,-0.11000000,0.17791045
222538,-0.03050000,0.18447761
222539,0.05050000,0.17134328
222540,0.13150000,0.15164179
222541,0.20850000,0.14149254
222542,0.28200000,0.12179104
222543,0.35050000,0.09910448
222544,0.41150000,0.07940299
222545,0.46750000,0.06268657
222546,0.51700000,0.04656716
222547,0.55900000,0.02328358
222548,0.59500000,0.01014925
222549,0.62450000,0.00119403
222550,0.64700000,-0.00179104
222551,0.66300000,-0.00537313
222552,0.67300000,-0.00835821
222553,0.67500000,-0.01194030
222554,0.66950000,-0.01194030
222555,0.65700000,-0.01194030
222556,0.63700000,-0.02149254
222557,0.61150000,-0.03164179
222558,0.58100000,-0.03164179
222559,0.54700000,-0.03164179
222560,0.50800000,-0.04477612
222561,0.46650000,-0.04119403
222562,0.42400000,-0.03820896
222563,0.38050000,-0.03820896
222564,0.33750000,-0.03820896
222565,0.29700000,-0.04119403
222566,0.25650000,-0.04776119
222567,0.21850000,-0.04477612
222568,0.18100000,-0.03820896
222569,0.14600000,-0.04477612
222570,0.11300000,-0.04477612
222571,0.08150000,-0.04119403
222572,0.05350000,-0.03820896
222573,0.02750000,-0.03820896
222574,0.00300000,-0.03820896
222575,-0.01750000,-0.03820896
222576,-0.03600000,-0.03820896
222577,-0.05250000,-0.03820896
222578,-0.06750000,-0.03820896
222579,-0.08150000,-0.03820896
222580,-0.09250000,-0.03820896
222581,-0.10550000,-0.03164179
222582,-0.11550000,-0.03164179
222583,-0.12650000,-0.03164179
222584,-0.13700000,-0.02507463
222585,-0.14550000,-0.02805970
222586,-0.15550000,-0.01850746
222587,-0.16500000,-0.02507463
222588,-0.17550000,-0.02507463
222589,-0.18550000,-0.03462687
222590,-0.19400000,-0.03820896
222591,-0.20500000,-0.02507463
222592,-0.21500000,-0.02507463
222593,-0.22450000,-0.02149254
222594,-0.23550000,-0.02149254
222595,-0.24550000,-0.01850746
222596,-0.25450000,-0.01850746
222597,-0.26400000,-0.01194030
222598,-0.27350000,-0.01194030
222599,-0.28350000,-0.01492537
222600,-0.29150000,-0.01850746
222601,-0.30150000,-0.01850746
222602,-0.31200000,-0.01194030
222603,-0.32050000,-0.01194030
222604,-0.33000000,-0.01194030
222605,-0.34000000,-0.01194030
222606,-0.34950000,-0.01492537
222607,-0.35900000,-0.01194030
222608,-0.36850000,-0.01194030
222609,-0.37750000,-0.01194030
222610,-0.38600000,-0.01194030
222611,-0.39450000,-0.01194030
222612,-0.40350000,-0.01194030
222613,-0.41200000,-0.01194030
222614,-0.42000000,-0.01194030
222615,-0.42750000,-0.01194030
222616,-0.43550000,-0.01194030
222617,-0.44350000,-0.01194030
222618,-0.45150000,-0.00835821
222619,-0.45800000,-0.01194030
222620,-0.46500000,-0.01194030
222621,-0.47100000,-0.00537313
222622,-0.47750000,-0.00179104
222623,-0.48400000,0.00119403
222624,-0.48850000,0.00119403
222625,-0.49400000,0.00119403
222626,-0.49850000,0.00119403
222627,-0.50200000,0.00417910
222628,-0.50650000,0.00716418
222629,-0.51100000,0.00119403
222630,-0.51400000,0.00119403
222631,-0.51800000,-0.00179104
222632,-0.52050000,0.00119403
222633,-0.52400000,-0.01194030
222634,-0.52600000,-0.01194030
222635,-0.52900000,-0.00537313
222636,-0.53150000,0.00119403
222637,-0.53250000,-0.00835821
222638,-0.53500000,0.00059701
222639,-0.53550000,0.05313433
222640,-0.55400000,0.12179104
222641,-0.55550000,0.18089552
222642,-0.55600000,0.15462687
222643,-0.55750000,-0.08417910
222644,-0.55750000,-0.32298507
222645,-0.55900000,-0.53253731
222646,-0.55800000,-0.55522388
222647,-0.55900000,-0.39820896
222648,-0.55800000,-0.22805970
222649,-0.55800000,-0.07402985
222650,-0.55650000,0.01074627
222651,-0.55550000,0.04955224
222652,-0.55400000,0.06268657
222653,-0.55300000,0.07283582
222654,-0.55100000,0.07940299
222655,-0.54950000,0.07940299
222656,-0.54750000,0.07940299
222657,-0.54650000,0.07940299
222658,-0.54500000,0.07940299
222659,-0.54350000,0.08597015
222660,-0.54300000,0.10208955
222661,-0.54150000,0.10567164
222662,-0.54150000,0.10567164
222663,-0.54050000,0.10567164
222664,-0.54000000,0.10567164
222665,-0.53950000,0.10865672
222666,-0.53550000,0.12179104
222667,-0.53000000,0.12537313
222668,-0.52050000,0.13194030
222669,-0.50500000,0.13850746
222670,-0.48250000,0.14507463
222671,-0.45200000,0.14805970
222672,-0.41150000,0.16477612
222673,-0.36150000,0.17134328
222674,-0.30250000,0.18089552
222675,-0.23550000,0.18447761
222676,-0.16100000,0.18746269
222677,-0.08150000,0.17791045
222678,0.00150000,0.17134328
222679,0.08250000,0.15462687
222680,0.16400000,0.14507463
222681,0.24200000,0.13194030
222682,0.31300000,0.11223881
222683,0.37900000,0.08238806
222684,0.43800000,0.06925373
222685,0.49100000,0.04656716
222686,0.53600000,0.03641791
222687,0.57400000,0.01014925
222688,0.60450000,0.00119403
222689,0.62700000,-0.00179104
222690,0.64200000,-0.00537313
222691,0.65150000,-0.01194030
222692,0.65250000,-0.01194030
222693,0.64700000,-0.01194030
222694,0.63650000,-0.01194030
222695,0.61900000,-0.01850746
222696,0.59700000,-0.02149254
222697,0.57000000,-0.02805970
222698,0.54050000,-0.03164179
222699,0.50600000,-0.03820896
222700,0.46900000,-0.03820896
222701,0.43050000,-0.03820896
222702,0.39150000,-0.03820896
222703,0.35150000,-0.03820896
222704,0.29750000,-0.03820896
222705,0.25950000,-0.03820896
222706,0.22250000,-0.04477612
222707,0.18600000,-0.03820896
222708,0.15250000,-0.04119403
222709,0.12000000,-0.03820896
222710,0.08850000,-0.04477612
222711,0.06100000,-0.03820896
222712,0.03400000,-0.04477612
222713,0.01050000,-0.04477612
222714,-0.01200000,-0.04119403
222715,-0.03200000,-0.03820896
222716,-0.05000000,-0.03820896
222717,-0.06650000,-0.03820896
222718,-0.08250000,-0.03462687
222719,-0.09650000,-0.03462687
222720,-0.10900000,-0.02507463
222721,-0.12150000,-0.02507463
222722,-0.13250000,-0.02805970
222723,-0.14350000,-0.02507463
222724,-0.15250000,-0.03164179
222725,-0.16300000,-0.03164179
222726,-0.17250000,-0.02507463
222727,-0.18250000,-0.02149254
222728,-0.19150000,-0.02507463
222729,-0.20200000,-0.02507463
222730,-0.21150000,-0.02507463
222731,-0.22100000,-0.01850746
222732,-0.23150000,-0.01194030
222733,-0.24150000,-0.02149254
222734,-0.25100000,-0.01850746
222735,-0.26150000,-0.01492537
222736,-0.27200000,-0.01194030
222737,-0.28150000,-0.01194030
222738,-0.29200000,-0.01194030
222739,-0.30250000,-0.01194030
222740,-0.31150000,-0.01850746
222741,-0.32250000,-0.01194030
222742,-0.33200000,-0.01492537
222743,-0.34250000,-0.01850746
222744,-0.35200000,-0.01194030
222745,-0.36250000,-0.01194030
222746,-0.37250000,-0.01194030
222747,-0.38250000,-0.01194030
222748,-0.39100000,-0.01194030
222749,-0.40100000,-0.01194030
222750,-0.40850000,-0.01194030
222751,-0.41800000,-0.01194030
222752,-0.42550000,-0.01194030
222753,-0.43400000,-0.01194030
222754,-0.44250000,-0.01194030
222755,-0.45000000,-0.01194030
222756,-0.45750000,-0.01194030
222757,-0.46650000,-0.01194030
222758,-0.47350000,-0.01194030
222759,-0.48050000,-0.00835821
222760,-0.48750000,-0.00835821
222761,-0.49350000,-0.01194030
222762,-0.50000000,-0.00835821
222763,-0.50700000,0.00119403
222764,-0.51250000,0.00119403
222765,-0.51850000,0.00119403
222766,-0.52400000,0.00119403
222767,-0.52950000,0.00119403
222768,-0.54400000,-0.01194030
222769,-0.54900000,-0.00537313
222770,-0.55250000,-0.01194030
222771,-0.55600000,-0.01194030
222772,-0.55800000,-0.01194030
222773,-0.56050000,-0.01194030
222774,-0.56350000,-0.01194030
222775,-0.56550000,-0.00537313
222776,-0.56700000,0.01074627
222777,-0.56750000,0.08597015
222778,-0.56900000,0.15462687
222779,-0.57050000,0.19402985
222780,-0.57100000,0.04955224
222781,-0.57250000,-0.22149254
222782,-0.57250000,-0.43104478
222783,-0.57200000,-0.59462687
222784,-0.57250000,-0.50268657
222785,-0.57200000,-0.32298507
222786,-0.57050000,-0.14925373
222787,-0.56950000,-0.02805970
222788,-0.56900000,0.02029851
222789,-0.56700000,0.04298507
222790,-0.56550000,0.06626866
222791,-0.56400000,0.06626866
222792,-0.56300000,0.07582090
222793,-0.56050000,0.07940299
222794,-0.55850000,0.07940299
222795,-0.55750000,0.07940299
222796,-0.55500000,0.07940299
222797,-0.55400000,0.08597015
222798,-0.55150000,0.08895522
222799,-0.55100000,0.09253731
222800,-0.55050000,0.10567164
222801,-0.54900000,0.09552239
222802,-0.54700000,0.10208955
222803,-0.54500000,0.10567164
222804,-0.54050000,0.11522388
222805,-0.53250000,0.12537313
222806,-0.51900000,0.13194030
222807,-0.50050000,0.13194030
222808,-0.47350000,0.14149254
222809,-0.43750000,0.15462687
222810,-0.39200000,0.15820896
222811,-0.33800000,0.17134328
222812,-0.27300000,0.17791045
222813,-0.20150000,0.18447761
222814,-0.12550000,0.18746269
222815,-0.04300000,0.17134328
222816,0.03900000,0.16477612
222817,0.12150000,0.14507463
222818,0.20000000,0.13492537
222819,0.27550000,0.12179104
222820,0.34400000,0.09910448
222821,0.40600000,0.07582090
222822,0.46150000,0.05313433
222823,0.50850000,0.03641791
222824,0.54850000,0.01671642
222825,0.58050000,0.00119403
222826,0.60600000,0.00119403
222827,0.62350000,-0.00537313
222828,0.63400000,-0.01194030
222829,0.63900000,-0.01850746
222830,0.63550000,-0.01492537
222831,0.62850000,-0.03462687
222832,0.61300000,-0.02805970
222833,0.59450000,-0.03820896
222834,0.57100000,-0.02805970
222835,0.54150000,-0.03462687
222836,0.51000000,-0.03820896
222837,0.47400000,-0.03820896
222838,0.43650000,-0.04776119
222839,0.39750000,-0.06089552
222840,0.35750000,-0.03820896
222841,0.31650000,-0.05134328
222842,0.27550000,-0.05432836
222843,0.23650000,-0.05134328
222844,0.19850000,-0.04477612
222845,0.16400000,-0.05791045
222846,0.13050000,-0.05432836
222847,0.10150000,-0.06447761
222848,0.07600000,-0.06447761
222849,0.05300000,-0.05432836
222850,0.03500000,-0.03820896
222851,0.01950000,-0.03820896
222852,0.00700000,-0.03820896
222853,-0.00350000,-0.03820896
222854,-0.01150000,-0.03820896
222855,-0.01800000,-0.03820896
222856,-0.02250000,-0.03820896
222857,-0.02750000,-0.03820896
222858,-0.03150000,-0.04119403
222859,-0.03450000,-0.03820896
222860,-0.03800000,-0.03820896
222861,-0.04150000,-0.03164179
222862,-0.04400000,-0.03820896
222863,-0.04950000,-0.03820896
222864,-0.05550000,-0.03820896
222865,-0.06200000,-0.03820896
222866,-0.07050000,-0.03820896
222867,-0.08000000,-0.03820896
222868,-0.09200000,-0.03462687
222869,-0.10300000,-0.03820896
222870,-0.11550000,-0.03462687
222871,-0.12650000,-0.03164179
222872,-0.13700000,-0.03164179
222873,-0.14800000,-0.02805970
222874,-0.15700000,-0.03820896
222875,-0.16600000,-0.02805970
222876,-0.17400000,-0.02805970
222877,-0.18200000,-0.03462687
222878,-0.19050000,-0.02805970
222879,-0.19900000,-0.02507463
222880,-0.20850000,-0.02805970
222881,-0.21800000,-0.02805970
222882,-0.22950000,-0.02507463
222883,-0.24050000,-0.02149254
222884,-0.25200000,-0.02805970
222885,-0.26450000,-0.02149254
222886,-0.27850000,-0.02149254
222887,-0.29250000,-0.01194030
222888,-0.30700000,-0.01492537
222889,-0.32200000,-0.02507463
222890,-0.33750000,-0.02507463
222891,-0.35400000,-0.01850746
222892,-0.37100000,-0.01194030
222893,-0.38600000,-0.01194030
222894,-0.40350000,-0.02507463
222895,-0.41850000,-0.01194030
222896,-0.40250000,-0.01194030
222897,-0.41650000,-0.01194030
222898,-0.43000000,-0.01194030
222899,-0.44350000,-0.01492537
222900,-0.45800000,-0.01850746
222901,-0.47150000,-0.01194030
222902,-0.48450000,-0.01194030
222903,-0.49750000,-0.01194030
222904,-0.50850000,-0.01194030
222905,-0.51900000,0.00119403
222906,-0.52700000,0.00119403
222907,-0.53250000,0.00119403
222908,-0.53750000,0.00119403
222909,-0.53950000,-0.00179104
222910,-0.54000000,-0.01194030
222911,-0.54000000,-0.01194030
222912,-0.53950000,-0.01194030
222913,-0.53750000,-0.01194030
222914,-0.53700000,-0.01492537
222915,-0.53800000,-0.01194030
222916,-0.54250000,-0.01194030
222917,-0.54700000,-0.01194030
222918,-0.55100000,-0.00835821
222919,-0.55600000,0.02328358
222920,-0.56050000,0.09253731
222921,-0.56450000,0.14149254
222922,-0.56700000,0.12835821
222923,-0.56800000,-0.09373134
222924,-0.56700000,-0.37552239
222925,-0.56550000,-0.55522388
222926,-0.56350000,-0.60776119
222927,-0.56050000,-0.47343284
222928,-0.55750000,-0.28059701
222929,-0.55400000,-0.11343284
222930,-0.55200000,-0.01194030
222931,-0.55050000,0.02985075
222932,-0.54950000,0.06268657
222933,-0.54750000,0.07582090
222934,-0.54700000,0.07582090
222935,-0.54700000,0.08238806
222936,-0.54800000,0.09253731
222937,-0.55000000,0.07940299
222938,-0.55050000,0.09253731
222939,-0.55250000,0.08895522
222940,-0.55500000,0.09253731
222941,-0.55800000,0.10208955
222942,-0.56200000,0.10567164
222943,-0.56650000,0.10567164
222944,-0.57150000,0.10567164
222945,-0.57600000,0.10865672
222946,-0.57950000,0.10865672
222947,-0.58100000,0.12537313
222948,-0.57900000,0.12835821
222949,-0.57150000,0.13194030
222950,-0.55550000,0.14507463
222951,-0.53300000,0.14805970
222952,-0.50000000,0.16119403
222953,-0.45800000,0.17134328
222954,-0.40600000,0.17134328
222955,-0.34450000,0.18089552
222956,-0.27450000,0.17791045
222957,-0.19950000,0.19343284
222958,-0.11950000,0.19044776
222959,-0.03900000,0.18388060
222960,0.04400000,0.16776119
222961,0.12550000,0.15164179
222962,0.20350000,0.13492537
222963,0.27700000,0.11522388
222964,0.34650000,0.08238806
222965,0.40800000,0.06925373
222966,0.46400000,0.04955224
222967,0.51250000,0.04000000
222968,0.55250000,0.02029851
222969,0.58500000,0.00417910
222970,0.60850000,0.00119403
222971,0.62400000,0.00119403
222972,0.63200000,-0.01194030
222973,0.63200000,-0.01194030
222974,0.62600000,-0.01194030
222975,0.61550000,-0.02149254
222976,0.59850000,-0.03462687
222977,0.57700000,-0.02507463
222978,0.55250000,-0.02149254
222979,0.52350000,-0.03820896
222980,0.49050000,-0.02805970
222981,0.45550000,-0.03820896
222982,0.41850000,-0.03164179
222983,0.37850000,-0.03820896
222984,0.33750000,-0.03820896
222985,0.29650000,-0.03820896
222986,0.25550000,-0.03820896
222987,0.21550000,-0.03820896
222988,0.17650000,-0.03462687
222989,0.13900000,-0.02805970
222990,0.10450000,-0.03820896
222991,0.07150000,-0.03820896
222992,0.04150000,-0.03820896
222993,0.01500000,-0.03164179
222994,-0.01050000,-0.03820896
222995,-0.03350000,-0.03462687
222996,-0.05350000,-0.03820896
222997,-0.07200000,-0.03820896
222998,-0.08800000,-0.03820896
222999,-0.10450000,-0.03820896
223000,-0.11850000,-0.03820896
223001,-0.13150000,-0.03820896
223002,-0.14400000,-0.03820896
